0.525 -0.374 0.12925 0.9 0.998842 
0.526 -0.368929 0.134564 0.896 0.998701 
0.527 -0.363857 0.139887 0.892 0.99855 
0.528 -0.358783 0.145218 0.888 0.998388 
0.529 -0.353708 0.150557 0.884 0.998215 
0.53 -0.348632 0.155904 0.88 0.99803 
0.531 -0.343555 0.161258 0.876 0.997833 
0.532 -0.338476 0.166619 0.872 0.997624 
0.533 -0.333397 0.171987 0.868 0.997402 
0.534 -0.328317 0.177361 0.864 0.997168 
0.536 -0.318154 0.188129 0.856 0.996659 
0.537 -0.313072 0.193521 0.852 0.996384 
0.539 -0.302907 0.204321 0.844 0.995792 
0.54 -0.297824 0.209728 0.84 0.995475 
0.542 -0.287657 0.220556 0.832 0.994795 
0.543 -0.282574 0.225976 0.828 0.994432 
0.544 -0.277491 0.231399 0.824 0.994053 
0.545 -0.272408 0.236826 0.82 0.993659 
0.546 -0.267325 0.242256 0.816 0.993248 
0.547 -0.262243 0.247688 0.812 0.992821 
0.548 -0.257161 0.253124 0.808 0.992378 
0.549 -0.25208 0.258561 0.804 0.991917 
0.55 -0.247 0.264 0.8 0.99144 
0.551 -0.24192 0.269441 0.796 0.990945 
0.553 -0.231764 0.280326 0.788 0.989903 
0.554 -0.226687 0.28577 0.784 0.989355 
0.556 -0.216538 0.296658 0.776 0.988205 
0.557 -0.211465 0.302103 0.772 0.987602 
0.559 -0.201324 0.31299 0.764 0.986341 
0.56 -0.196256 0.318432 0.76 0.985681 
0.561 -0.19119 0.323873 0.756 0.985002 
0.562 -0.186125 0.329312 0.752 0.984304 
0.563 -0.181063 0.33475 0.748 0.983586 
0.564 -0.176002 0.340185 0.744 0.982849 
0.565 -0.170944 0.345618 0.74 0.982091 
0.566 -0.165888 0.351048 0.736 0.981314 
0.567 -0.160834 0.356475 0.732 0.980516 
0.568 -0.155783 0.361899 0.728 0.979698 
0.57 -0.145688 0.372736 0.72 0.978 
0.571 -0.140645 0.378148 0.716 0.97712 
0.573 -0.130566 0.388959 0.708 0.975296 
0.574 -0.125532 0.394357 0.704 0.974353 
0.576 -0.115472 0.405137 0.696 0.972402 
0.577 -0.110447 0.410518 0.692 0.971394 
0.578 -0.105425 0.415894 0.688 0.970365 
0.579 -0.100407 0.421262 0.684 0.969314 
0.58 -0.095392 0.426624 0.68 0.968241 
0.581 -0.0903811 0.431979 0.676 0.967146 
0.582 -0.0853739 0.437326 0.672 0.96603 
0.583 -0.0803706 0.442666 0.668 0.964891 
0.584 -0.0753713 0.447998 0.664 0.96373 
0.585 -0.070376 0.453322 0.66 0.962546 
0.587 -0.060398 0.463944 0.652 0.960112 
0.588 -0.0554156 0.469241 0.648 0.958862 
0.59 -0.045464 0.479808 0.64 0.956293 
0.591 -0.0404951 0.485077 0.636 0.954974 
0.593 -0.0305717 0.495583 0.628 0.952269 
0.594 -0.0256173 0.50082 0.624 0.950882 
0.595 -0.020668 0.506046 0.62 0.949472 
0.596 -0.0157238 0.511261 0.616 0.94804 
0.597 -0.0107848 0.516464 0.612 0.946584 
0.598 -0.00585107 0.521655 0.608 0.945106 
0.599 -0.000922784 0.526834 0.604 0.943604 
0.6 0.004 0.532 0.6 0.94208 
0.601 0.00891718 0.537154 0.596 0.940532 
0.602 0.0138287 0.542294 0.592 0.938962 
0.604 0.0236342 0.552535 0.584 0.935752 
0.605 0.028528 0.557634 0.58 0.934112 
0.607 0.0382973 0.56779 0.572 0.930763 
0.608 0.0431726 0.572846 0.568 0.929054 
0.61 0.052904 0.582912 0.56 0.925566 
0.611 0.0577599 0.587922 0.556 0.923788 
0.612 0.0626092 0.592915 0.552 0.921987 
0.613 0.0674516 0.597893 0.548 0.920162 
0.614 0.0722873 0.602854 0.544 0.918315 
0.615 0.077116 0.607798 0.54 0.916444 
0.616 0.0819377 0.612725 0.536 0.914551 
0.617 0.0867522 0.617635 0.532 0.912635 
0.618 0.0915595 0.622526 0.528 0.910696 
0.619 0.0963595 0.6274 0.524 0.908734 
0.621 0.105937 0.637093 0.516 0.904741 
0.622 0.110714 0.641911 0.512 0.902711 
0.624 0.120246 0.65149 0.504 0.898582 
0.625 0.125 0.65625 0.5 0.896484 
0.627 0.134484 0.66571 0.492 0.892221 
0.628 0.139214 0.670409 0.488 0.890055 
0.629 0.143935 0.675087 0.484 0.887868 
0.63 0.148648 0.679744 0.48 0.885658 
0.631 0.153353 0.68438 0.476 0.883425 
0.632 0.158049 0.688994 0.472 0.881171 
0.633 0.162736 0.693585 0.468 0.878895 
0.634 0.167414 0.698155 0.464 0.876597 
0.635 0.172084 0.702702 0.46 0.874277 
0.636 0.176745 0.707226 0.456 0.871935 
0.638 0.186039 0.716205 0.448 0.867187 
0.639 0.190672 0.720658 0.444 0.86478 
0.641 0.19991 0.729493 0.436 0.859903 
0.642 0.204515 0.733874 0.432 0.857433 
0.644 0.213696 0.742561 0.424 0.852429 
0.645 0.218272 0.746866 0.42 0.849895 
0.646 0.222838 0.751145 0.416 0.847341 
0.647 0.227394 0.755399 0.412 0.844767 
0.648 0.231939 0.759626 0.408 0.842172 
0.649 0.236475 0.763826 0.404 0.839556 
0.65 0.241 0.768 0.4 0.83692 
0.651 0.245515 0.772146 0.396 0.834264 
0.652 0.250019 0.776265 0.392 0.831588 
0.653 0.254513 0.780356 0.388 0.828892 
0.655 0.263468 0.788454 0.38 0.823441 
0.656 0.267929 0.79246 0.376 0.820686 
0.658 0.276819 0.800385 0.368 0.815118 
0.659 0.281247 0.804303 0.364 0.812305 
0.661 0.29007 0.812051 0.356 0.806623 
0.662 0.294464 0.815879 0.352 0.803754 
0.663 0.298846 0.819676 0.348 0.800867 
0.664 0.303217 0.823443 0.344 0.797961 
0.665 0.307576 0.827178 0.34 0.795037 
0.666 0.311923 0.830882 0.336 0.792095 
0.667 0.316259 0.834554 0.332 0.789135 
0.668 0.320582 0.838194 0.328 0.786157 
0.669 0.324893 0.841801 0.324 0.783162 
0.67 0.329192 0.845376 0.32 0.780149 
0.672 0.337753 0.852426 0.312 0.774072 
0.673 0.342015 0.855902 0.308 0.771008 
0.675 0.3505 0.86275 0.3 0.764831 
0.676 0.354724 0.866123 0.296 0.761717 
0.678 0.363132 0.872764 0.288 0.755442 
